customer_id,tenure_months,avg_monthly_transactions,avg_transaction_amount_usd,days_since_last_transaction,support_tickets_last_90d,avg_satisfaction_score,used_promo_code,referred_by_friend,country,device,churned
504107,11,0.88,281.68,113,2,7.1,1,0,Chile,Android,1
504886,7,1.56,478.48,29,0,,0,0,Republica Dominicana,Android,1
504607,4,0.45,200.86,17,0,,0,0,Espana,iOS,0
500351,6,4.66,326.74,11,0,,1,0,Mexico,iOS,1
501174,6,2.73,109.92,25,1,6.9,1,0,Panama,Android,0
503509,13,1.65,108.47,14,0,,0,0,Colombia,iOS,0
500481,11,1.4,95.43,53,2,8.8,0,0,Argentina,Android,0
502173,7,5.93,590.15,55,0,,0,0,Mexico,Android,0
505939,32,1.66,178.47,8,0,,0,1,Argentina,Android,0
500757,8,4.04,253.96,7,3,5.8,0,0,Colombia,Android,0
505453,20,2.18,45.31,11,0,,1,0,Espana,Android,0
503575,24,8.94,469.53,46,1,8.0,1,0,Mexico,Android,0
505113,15,3.1,36.44,32,2,8.0,0,0,Colombia,iOS,0
505535,17,0.85,243.61,45,1,6.1,0,0,Mexico,Android,0
501072,20,3.64,257.43,51,0,,0,0,Republica Dominicana,iOS,0
503732,8,11.87,90.49,91,0,,1,1,Peru,iOS,0
501393,18,3.97,276.12,72,0,,1,0,Republica Dominicana,iOS,0
500056,4,2.39,317.25,103,2,9.6,1,0,Mexico,iOS,1
503506,15,5.22,221.0,12,1,6.8,0,1,Argentina,Android,0
503605,31,1.68,164.99,23,0,,0,0,Mexico,iOS,0
500294,10,9.67,429.29,21,0,,0,0,Colombia,iOS,1
502121,6,9.39,91.7,22,1,3.6,0,1,Peru,Android,0
505487,13,2.37,15.0,34,0,,0,0,Espana,iOS,0
505072,10,4.68,208.61,19,0,,0,0,Colombia,Android,0
502985,18,7.53,361.94,35,1,6.5,0,0,Espana,Android,0
500197,6,4.38,630.32,51,0,,0,0,Argentina,Android,0
503671,30,3.03,216.64,54,1,6.3,1,0,Peru,Android,0
505804,10,0.71,94.32,28,1,4.2,1,1,Colombia,Android,0
502794,5,5.02,368.33,27,1,6.8,0,1,Chile,Android,0
502612,25,3.35,368.82,58,1,8.2,1,0,Chile,Android,1
503987,17,0.82,489.54,34,0,,0,1,Colombia,Android,0
500459,12,1.86,73.48,4,0,,1,0,Espana,Android,0
504719,10,2.59,538.46,4,0,,0,0,Espana,Android,1
500000,3,3.78,367.28,16,1,4.1,1,1,Peru,Android,1
502639,9,1.84,279.39,18,0,,0,0,Colombia,iOS,0
505377,7,2.49,247.17,7,0,,1,0,Espana,iOS,0
503453,11,4.57,606.65,38,0,,0,1,Panama,Android,0
500975,16,2.47,363.76,73,2,6.4,0,0,Espana,iOS,0
504308,5,2.28,246.53,14,1,7.5,0,0,Mexico,Android,0
505166,12,1.08,371.86,20,2,8.4,0,0,Espana,Android,0
502419,20,8.43,218.03,31,1,8.0,0,1,Espana,Android,0
502544,13,1.68,334.74,11,1,7.1,0,0,Argentina,Android,0
503387,23,3.19,313.81,24,0,,0,0,Chile,Android,0
503032,14,1.07,92.77,82,1,7.1,0,0,Panama,Android,1
500082,6,1.56,131.06,82,1,7.9,0,0,Colombia,Android,1
504661,14,4.52,23.96,20,1,5.6,1,0,Argentina,Android,0
503834,60,5.02,388.62,14,0,,0,1,Chile,Android,0
505894,21,5.52,394.06,45,0,,0,0,Espana,Android,0
500936,10,3.89,111.19,20,0,,1,1,Panama,Android,0
500525,16,2.9,130.17,63,1,5.3,0,0,Espana,iOS,0
505648,26,1.59,156.11,20,0,,1,0,Mexico,iOS,0
505715,8,2.95,356.98,28,1,6.9,0,0,Argentina,Android,0
504893,5,1.4,943.68,15,0,,0,0,Espana,Android,0
505646,7,2.63,266.86,47,0,,0,0,Espana,Android,0
504268,13,3.85,348.41,67,0,,0,1,Mexico,iOS,0
501932,2,3.77,306.28,10,0,,0,0,Panama,Android,0
501953,7,6.19,129.39,29,1,6.2,0,1,Republica Dominicana,iOS,0
504501,13,3.95,156.06,79,0,,0,1,Mexico,Android,0
503344,20,1.37,115.0,49,0,,1,0,Argentina,Android,0
504418,10,4.1,85.76,41,1,5.3,0,0,Republica Dominicana,Android,1
502755,9,2.59,519.4,14,0,,0,0,Mexico,iOS,1
504757,5,3.23,669.83,30,2,3.9,0,0,Republica Dominicana,iOS,1
503742,4,2.61,505.47,95,1,8.6,0,0,Chile,iOS,0
501910,27,1.57,327.61,138,0,,0,1,Espana,Android,0
502972,4,9.72,54.34,5,1,9.4,0,0,Espana,iOS,0
502469,19,7.79,333.25,23,2,8.3,0,0,Republica Dominicana,iOS,0
505708,11,4.36,93.33,21,0,,1,0,Republica Dominicana,Android,0
501883,11,1.63,258.64,46,0,,0,0,Peru,Android,0
505349,14,0.64,294.53,79,0,,0,0,Mexico,iOS,1
504395,21,3.03,465.41,70,1,10.0,1,0,Mexico,Android,1
502371,9,1.96,262.18,30,1,5.4,0,0,Chile,Android,0
502009,21,1.45,498.72,35,1,6.5,1,0,Peru,Android,1
501197,17,3.94,481.85,44,4,8.0,1,0,Chile,Android,1
505778,16,4.85,72.39,72,0,,0,0,Argentina,Android,0
502697,13,6.3,228.61,41,0,,0,0,Mexico,Android,1
505393,19,3.73,245.28,42,0,,1,0,Mexico,iOS,0
503441,7,2.18,153.53,27,0,,0,0,Chile,Android,0
501151,18,1.71,115.51,17,1,8.2,1,1,Republica Dominicana,Android,1
501143,33,1.63,113.18,3,0,,0,1,Espana,iOS,0
501249,7,2.56,242.09,21,0,,1,0,Mexico,Android,0
500756,1,4.61,232.75,25,0,,0,0,Mexico,Android,0
502899,2,8.09,188.3,26,3,7.0,0,0,Espana,iOS,0
502012,9,4.62,594.7,54,0,,1,0,Panama,Android,0
505979,10,2.29,193.4,48,0,,0,1,Republica Dominicana,Android,0
503580,8,5.97,81.99,70,1,7.8,1,0,Argentina,iOS,0
505007,29,3.35,260.16,15,0,,0,0,Argentina,iOS,0
503057,11,1.02,187.05,24,1,8.6,1,0,Espana,Android,0
503578,5,1.16,102.18,35,0,,0,1,Espana,Android,0
502773,10,5.39,275.2,13,1,10.0,1,0,Chile,iOS,0
505242,30,2.37,365.4,42,0,,0,0,Mexico,Android,0
503055,26,4.05,900.77,2,1,7.6,0,0,Colombia,Android,0
504362,15,4.17,549.93,32,0,,0,0,Peru,iOS,0
501560,7,2.13,57.12,66,0,,1,0,Mexico,iOS,1
502602,6,10.97,857.0,31,1,8.0,1,0,Chile,Android,0
502384,4,0.45,283.93,13,1,7.4,1,0,Argentina,Android,0
501551,6,2.26,159.7,32,1,6.2,0,0,Mexico,Android,0
503688,14,2.71,234.98,55,0,,0,1,Peru,Android,1
500661,8,6.41,384.32,5,0,,0,0,Republica Dominicana,Android,0
503758,23,1.44,323.37,69,1,6.7,0,0,Espana,iOS,1
502911,14,0.46,99.65,18,1,8.7,0,0,Espana,Android,0
500314,16,0.58,452.81,22,1,8.3,0,0,Argentina,Android,0
500644,10,2.2,438.39,40,0,,0,0,Argentina,Android,0
502834,15,2.05,68.98,38,0,,0,0,Colombia,iOS,0
505604,12,0.1,217.05,19,0,,0,0,Colombia,Android,0
500043,3,7.97,431.24,27,3,9.1,1,0,Peru,Android,0
500221,52,2.26,689.21,15,0,,0,1,Colombia,iOS,0
505015,10,1.29,536.1,17,0,,1,0,Mexico,iOS,0
503144,4,3.16,226.35,16,0,,0,1,Espana,iOS,0
502459,13,1.52,392.74,22,3,8.0,1,0,Colombia,iOS,1
500241,26,3.36,154.94,18,0,,0,0,Mexico,iOS,0
503779,15,0.27,214.38,13,1,7.7,0,1,Peru,Android,1
500029,20,2.0,416.61,25,0,,0,0,Espana,iOS,0
502001,9,0.75,644.13,69,0,,0,1,Argentina,Android,0
500267,12,3.76,369.52,31,0,,0,0,Colombia,Android,0
502898,5,3.8,229.48,22,0,,1,1,Chile,Android,0
505917,22,1.82,258.15,20,1,6.2,0,0,Peru,Android,0
501372,10,4.38,144.52,14,0,,0,0,Peru,Android,0
504447,10,5.79,110.28,104,2,4.9,1,0,Peru,iOS,0
500055,8,0.79,179.33,64,2,9.2,0,0,Colombia,iOS,0
503124,14,3.02,169.95,63,0,,1,0,Peru,iOS,0
501638,7,1.6,64.93,36,0,,1,0,Mexico,Android,0
501593,17,2.58,199.94,8,1,9.0,0,1,Argentina,iOS,0
505960,31,4.85,141.81,61,1,3.7,1,0,Mexico,Android,1
505187,25,3.22,199.62,23,0,,0,0,Mexico,Android,0
502355,28,1.56,361.15,27,1,7.3,0,0,Espana,Android,0
501570,19,3.03,82.66,24,0,,0,1,Argentina,iOS,0
502369,10,4.3,117.95,29,1,7.0,1,1,Chile,iOS,0
500622,21,1.86,299.25,42,0,,1,0,Espana,iOS,0
501096,20,3.87,163.3,8,0,,1,0,Colombia,Android,0
501777,37,6.36,200.56,8,2,6.2,0,0,Chile,Android,0
503285,16,2.46,425.73,6,0,,0,0,Peru,iOS,0
500408,6,0.91,261.76,5,1,9.5,0,1,Espana,Android,0
503918,5,0.82,197.75,36,2,4.7,1,1,Espana,iOS,1
501809,17,1.6,392.42,51,0,,1,1,Republica Dominicana,iOS,0
502359,12,1.43,445.2,82,1,7.3,0,0,Espana,Android,0
500205,6,3.6,118.66,29,0,,1,0,Chile,Android,0
503334,26,0.98,221.87,50,0,,0,1,Espana,iOS,0
505893,1,2.32,612.47,54,0,,0,0,Colombia,iOS,0
504442,4,0.6,537.46,53,0,,0,0,Mexico,Android,0
503142,14,1.51,252.92,17,0,,1,0,Mexico,Android,0
504644,18,2.1,169.74,73,1,8.1,1,0,Espana,iOS,1
501506,6,1.8,600.54,34,0,,0,0,Colombia,iOS,0
504519,16,4.74,176.16,32,0,,0,0,Republica Dominicana,iOS,0
500120,9,3.46,93.49,35,1,9.0,0,0,Peru,Android,1
504009,6,2.09,265.76,39,0,,0,0,Chile,Android,0
501826,24,4.97,304.81,54,0,,0,0,Peru,iOS,0
500293,4,2.36,191.66,34,0,,0,0,Peru,Android,1
501137,24,0.21,178.42,95,0,,0,0,Peru,iOS,0
502244,2,2.93,111.0,31,2,5.0,0,0,Mexico,Android,0
505066,12,4.59,737.05,92,1,3.2,0,0,Republica Dominicana,Android,1
504178,4,1.22,104.14,27,1,7.2,0,1,Colombia,iOS,0
503311,25,3.65,326.68,14,0,,1,1,Colombia,Android,0
503316,16,6.4,474.37,16,0,,1,0,Colombia,Android,0
503876,18,5.42,66.37,47,0,,1,0,Mexico,Android,0
500410,11,3.6,199.06,71,0,,1,1,Espana,iOS,0
504760,5,5.12,359.1,9,0,,0,0,Espana,iOS,0
501681,22,1.38,329.91,30,0,,0,0,Mexico,iOS,0
505371,12,3.43,105.68,18,0,,0,0,Republica Dominicana,Android,0
502037,23,7.99,485.02,12,1,6.0,0,1,Espana,iOS,0
500348,34,0.96,184.6,46,1,7.1,1,1,Panama,iOS,0
505565,17,9.75,293.69,18,0,,0,0,Colombia,Android,0
505970,22,2.22,242.0,14,0,,0,1,Peru,Android,0
500045,2,1.64,631.96,48,2,3.5,0,0,Republica Dominicana,iOS,1
500001,11,1.31,94.99,82,0,,1,0,Chile,iOS,0
500834,13,1.43,442.12,36,2,7.1,0,0,Mexico,Android,0
501311,31,0.15,234.45,6,1,5.5,0,0,Mexico,iOS,0
501513,19,9.55,395.04,25,1,9.9,0,0,Chile,Android,0
500537,9,1.01,145.41,30,0,,0,0,Peru,iOS,0
502693,14,0.83,209.4,28,0,,1,0,Republica Dominicana,Android,0
500785,16,1.4,192.9,82,0,,1,0,Espana,iOS,0
503194,3,2.31,227.44,19,1,3.1,1,0,Argentina,Android,1
501714,2,6.6,234.36,53,1,7.0,0,0,Mexico,Android,1
505022,3,7.75,992.65,13,0,,1,0,Argentina,Android,0
501779,25,1.46,182.9,27,0,,1,0,Argentina,iOS,0
500823,19,0.92,396.06,9,2,6.2,0,0,Colombia,Android,0
502918,24,3.73,228.97,49,2,7.2,0,0,Peru,Android,1
504721,17,2.69,242.59,26,0,,0,0,Espana,Android,0
501885,14,1.51,254.63,21,1,10.0,1,1,Colombia,Android,0
500370,9,2.78,208.74,87,0,,0,0,Chile,iOS,0
503292,5,0.44,235.81,6,1,8.8,0,0,Chile,Android,0
504313,13,0.1,136.06,32,1,4.5,0,0,Espana,iOS,0
504780,3,0.99,525.71,86,1,4.7,0,0,Republica Dominicana,iOS,0
501251,16,1.34,147.57,12,0,,0,0,Mexico,Android,0
503776,12,1.26,335.03,17,1,8.6,0,0,Chile,Android,0
502506,17,3.42,272.5,27,2,5.5,0,0,Chile,Android,1
505631,15,2.48,153.41,35,0,,1,0,Argentina,Android,0
501762,18,0.31,195.49,40,0,,0,0,Argentina,iOS,0
505763,7,3.31,90.29,48,1,5.3,0,0,Colombia,iOS,0
502823,6,1.27,279.7,14,1,5.9,0,0,Chile,Android,0
502487,5,1.9,270.88,18,0,,1,0,Colombia,Android,0
503348,10,0.53,62.84,28,2,6.3,0,0,Argentina,iOS,0
504439,54,4.59,704.85,79,0,,0,1,Mexico,Android,0
501298,13,0.61,202.64,15,0,,0,0,Espana,Android,0
503286,45,0.55,197.4,20,0,,1,0,Argentina,iOS,0
504293,25,6.28,179.74,12,2,6.7,1,1,Argentina,Android,0
505161,13,3.6,178.46,25,1,7.9,1,0,Argentina,Android,0
505835,8,3.42,118.26,3,1,6.3,0,0,Chile,Android,0
504228,13,2.06,182.01,70,0,,0,0,Colombia,iOS,0
504836,20,6.77,471.18,9,2,8.0,0,1,Espana,Android,0
502774,14,1.82,390.94,2,1,9.5,0,1,Peru,iOS,0
500841,23,1.77,232.25,28,0,,1,0,Mexico,iOS,1
504902,6,1.19,85.89,8,1,7.6,0,0,Chile,Android,0
502895,12,2.86,398.59,6,1,7.7,1,0,Chile,Android,0
500967,18,2.94,296.84,28,0,,0,1,Panama,iOS,0
503794,11,3.92,337.28,21,1,6.9,0,1,Mexico,iOS,0
501379,8,5.03,406.71,8,1,10.0,0,0,Colombia,iOS,0
505769,10,2.76,151.36,16,0,,0,1,Colombia,iOS,0
504629,9,1.01,60.16,44,0,,0,0,Mexico,iOS,0
501018,39,0.8,467.93,47,0,,1,0,Colombia,Android,1
502891,16,0.37,397.8,80,0,,0,0,Chile,Android,1
501485,3,2.08,1090.1,68,1,9.6,1,0,Chile,iOS,0
501986,14,2.64,221.37,17,1,8.7,0,0,Republica Dominicana,iOS,0
505045,11,1.58,344.34,24,1,3.4,0,0,Panama,Android,0
502522,18,5.89,255.56,15,0,,0,1,Panama,iOS,0
505111,8,4.44,180.53,2,1,7.9,0,0,Argentina,Android,0
505436,8,3.42,171.22,39,0,,0,0,Panama,Android,0
501116,11,0.35,383.25,35,1,8.3,1,0,Peru,iOS,0
503463,16,1.2,140.85,16,1,7.8,0,0,Mexico,iOS,0
500202,26,1.25,658.33,11,1,8.4,1,0,Mexico,Android,0
500357,8,1.91,222.6,11,0,,0,0,Chile,iOS,0
505942,21,0.82,348.82,50,2,10.0,0,0,Peru,iOS,1
500353,10,3.76,287.26,7,0,,1,0,Espana,Android,0
500092,3,4.9,408.51,3,0,,1,0,Mexico,Android,0
504396,26,2.66,389.86,30,0,,0,0,Panama,Android,0
501576,20,4.87,156.03,1,1,6.8,0,0,Peru,Android,0
500519,18,3.01,623.39,13,0,,0,0,Colombia,Android,1
505540,30,0.21,97.88,38,1,7.2,0,0,Mexico,Android,0
502550,22,5.13,127.64,5,2,6.8,1,0,Mexico,Android,1
502291,8,2.84,460.55,89,0,,1,0,Espana,iOS,1
502129,34,3.19,402.23,15,5,7.0,0,0,Argentina,Android,0
505904,20,0.38,235.46,95,1,6.3,0,0,Peru,Android,1
501832,6,4.21,155.97,9,0,,0,0,Chile,Android,0
501085,4,4.15,183.97,17,0,,1,1,Colombia,iOS,0
500910,14,1.2,194.76,42,1,9.3,1,1,Republica Dominicana,Android,1
502700,7,2.3,496.67,26,1,9.7,1,0,Mexico,Android,0
505957,7,6.27,203.15,31,0,,1,1,Chile,Android,0
502259,6,9.67,460.74,79,1,7.6,0,1,Republica Dominicana,iOS,0
501071,15,4.12,214.11,16,2,7.6,1,0,Republica Dominicana,iOS,0
501656,5,2.07,72.85,21,1,8.9,1,0,Republica Dominicana,iOS,1
503555,5,0.8,189.13,24,1,5.6,1,0,Espana,Android,1
501110,11,0.71,370.19,111,0,,0,0,Chile,Android,0
501363,15,1.69,365.7,2,0,,0,0,Argentina,iOS,0
501271,27,0.45,52.26,5,2,7.3,0,0,Chile,iOS,0
502318,25,1.7,129.1,40,0,,0,0,Peru,iOS,0
504799,1,1.23,342.8,81,0,,0,1,Mexico,iOS,0
504403,7,1.95,214.58,19,0,,0,0,Peru,Android,0
503443,16,3.73,126.93,20,1,7.2,0,0,Peru,Android,0
505844,10,12.77,252.0,56,0,,0,0,Chile,Android,0
501879,7,0.98,48.27,14,0,,0,0,Colombia,Android,0
504929,34,1.45,278.31,7,0,,0,1,Colombia,Android,0
505664,2,3.97,105.11,34,0,,0,0,Peru,Android,1
504741,15,0.65,339.98,3,0,,0,1,Espana,Android,0
503326,12,5.08,169.76,57,1,7.2,0,0,Espana,iOS,0
503700,31,1.76,449.0,35,0,,0,1,Mexico,Android,1
503802,6,4.04,259.78,36,0,,0,1,Argentina,Android,0
502325,22,4.38,189.59,39,1,6.2,0,1,Mexico,Android,0
502458,47,2.75,221.29,69,0,,0,0,Colombia,iOS,0
501757,25,1.64,294.88,18,0,,0,0,Mexico,iOS,0
501303,15,9.23,126.63,10,0,,1,0,Republica Dominicana,Android,0
502095,5,1.07,188.99,92,2,6.7,0,0,Chile,Android,1
505206,39,4.72,378.55,9,2,8.2,0,0,Panama,Android,0
501288,4,1.86,286.21,5,0,,1,0,Mexico,Android,0
500392,42,3.06,119.51,33,1,4.8,1,1,Espana,Android,0
500104,17,5.15,185.31,11,0,,1,0,Chile,Android,0
504239,12,0.13,165.84,1,0,,0,0,Republica Dominicana,iOS,0
503223,25,3.34,394.41,15,1,7.2,1,0,Panama,Android,0
503627,2,6.04,520.57,44,0,,0,0,Chile,iOS,0
500194,1,3.05,15.39,18,0,,0,0,Argentina,Android,0
504110,15,1.31,289.11,13,0,,1,0,Argentina,iOS,0
503507,9,5.26,354.22,17,2,6.0,0,0,Peru,Android,0
501357,23,0.24,151.77,55,0,,1,1,Argentina,Android,0
505704,3,2.33,599.66,13,0,,1,1,Espana,iOS,0
500690,22,2.52,131.03,32,0,,0,0,Argentina,iOS,0
503066,16,2.43,105.42,2,1,5.9,0,0,Espana,Android,0
500445,18,1.78,447.85,7,0,,0,0,Argentina,Android,0
500144,18,5.32,262.35,19,0,,0,0,Colombia,Android,0
500856,15,3.6,226.3,71,0,,0,0,Argentina,iOS,0
503197,14,2.42,286.12,33,0,,1,1,Republica Dominicana,Android,0
502134,11,1.14,308.16,8,0,,1,0,Espana,iOS,0
503937,12,1.65,638.63,66,0,,1,0,Colombia,iOS,0
501739,10,1.92,464.22,18,0,,0,0,Argentina,iOS,0
502969,19,2.9,51.64,13,0,,0,0,Espana,iOS,0
502357,3,1.24,183.67,3,0,,0,0,Republica Dominicana,iOS,0
505855,22,4.03,176.39,5,0,,0,0,Mexico,iOS,0
500251,30,1.8,431.44,38,0,,0,0,Mexico,Android,0
504292,12,1.89,128.09,30,1,3.3,0,0,Espana,Android,1
502218,16,2.28,165.18,23,0,,0,0,Mexico,iOS,0
501724,8,2.19,527.97,36,1,7.4,0,0,Colombia,iOS,1
503886,14,2.52,270.53,10,0,,0,0,Espana,Android,0
503994,4,6.44,256.85,6,1,5.4,1,0,Panama,Android,0
501697,31,2.83,394.15,18,1,7.4,0,0,Espana,Android,0
503050,6,2.64,266.13,44,1,8.8,0,0,Chile,Android,1
504090,6,0.87,57.49,23,1,10.0,0,1,Chile,iOS,0
501103,10,1.2,457.29,16,1,6.0,1,0,Espana,Android,0
501508,20,2.57,463.84,48,0,,0,0,Mexico,Android,0
503751,17,0.45,315.66,3,0,,0,0,Chile,Android,0
502158,27,6.58,165.79,51,2,8.7,1,0,Panama,iOS,0
501726,6,2.38,76.57,58,0,,0,1,Colombia,iOS,0
503753,3,1.28,351.24,7,0,,1,0,Argentina,Android,0
502835,15,2.4,201.06,24,0,,0,0,Peru,iOS,0
505518,24,3.04,78.87,30,2,6.5,0,1,Espana,Android,0
501430,10,1.13,130.92,10,2,3.5,0,0,Mexico,Android,0
501453,1,2.28,131.42,5,0,,0,0,Mexico,iOS,0
500279,8,3.6,449.01,27,1,10.0,1,0,Mexico,Android,0
505492,3,0.75,42.96,23,0,,0,0,Mexico,Android,0
501620,13,5.09,36.09,10,0,,0,0,Republica Dominicana,iOS,1
501547,19,1.13,464.74,42,0,,0,0,Mexico,Android,0
503658,20,1.85,302.88,43,0,,0,0,Espana,iOS,0
502015,14,3.17,67.27,41,0,,1,0,Argentina,iOS,0
501818,4,6.43,508.0,36,0,,0,1,Colombia,iOS,0
503558,4,1.8,284.81,22,1,8.6,1,0,Argentina,iOS,0
500186,4,0.17,185.1,89,0,,0,1,Espana,iOS,1
505157,12,2.36,500.41,13,0,,1,0,Republica Dominicana,Android,0
501324,29,1.6,340.4,6,0,,1,0,Argentina,Android,0
503545,31,1.81,306.56,14,1,7.0,1,0,Mexico,Android,0
500897,22,0.68,80.0,1,1,6.8,0,1,Mexico,iOS,0
502680,12,1.49,224.4,45,1,9.6,0,0,Republica Dominicana,Android,0
503546,5,3.92,132.59,34,0,,0,1,Argentina,Android,0
505234,3,4.99,451.62,28,0,,1,0,Panama,iOS,1
505172,16,1.69,196.35,16,1,5.9,1,1,Chile,Android,0
501294,20,2.44,327.05,40,0,,0,0,Espana,Android,1
504407,12,0.53,69.29,47,1,7.6,0,0,Chile,Android,0
501931,21,4.4,83.56,28,0,,1,0,Espana,iOS,0
500349,4,1.82,101.45,16,2,9.5,0,0,Espana,Android,0
500944,7,0.52,222.07,31,0,,0,0,Espana,Android,0
503205,8,1.25,250.13,5,0,,0,0,Argentina,Android,0
505537,36,5.15,315.02,37,0,,0,0,Argentina,Android,1
504630,14,3.86,107.55,37,0,,1,0,Espana,Android,1
501657,25,1.64,365.48,25,0,,1,1,Republica Dominicana,Android,0
503368,14,2.07,77.32,57,0,,0,0,Espana,Android,0
502633,22,1.3,90.56,26,2,8.4,0,0,Peru,Android,0
501351,12,4.27,117.84,40,0,,0,1,Argentina,Android,0
505746,14,2.1,233.68,24,0,,1,0,Colombia,iOS,0
505311,17,5.02,470.19,50,0,,0,0,Espana,Android,0
504111,12,2.51,84.0,78,0,,1,0,Panama,iOS,1
504275,26,2.98,219.73,75,3,6.7,0,0,Argentina,Android,0
502752,8,7.89,66.22,13,0,,0,0,Mexico,iOS,0
505697,9,2.44,260.1,36,0,,1,0,Republica Dominicana,Android,0
504063,16,2.9,383.1,53,0,,0,0,Espana,Android,1
501115,10,0.59,204.99,29,0,,0,0,Espana,Android,0
501445,32,1.7,446.2,45,1,8.3,0,0,Argentina,Android,0
505526,6,0.67,184.63,13,0,,0,0,Mexico,iOS,0
502449,7,1.65,232.73,59,0,,1,0,Chile,iOS,0
503264,8,2.67,196.34,28,1,8.1,0,1,Panama,Android,0
500791,12,4.48,235.44,11,0,,0,0,Espana,iOS,0
500498,25,1.82,419.12,28,2,5.5,0,0,Colombia,iOS,1
500664,15,2.07,164.98,43,1,4.2,1,0,Chile,iOS,0
501940,16,0.87,195.88,77,1,4.4,0,0,Argentina,iOS,0
505938,11,3.13,291.05,46,0,,1,0,Espana,Android,0
505729,6,2.26,827.09,71,0,,0,1,Mexico,Android,0
501964,41,0.71,1026.26,68,0,,0,0,Colombia,Android,0
501025,15,4.84,144.52,36,0,,1,0,Colombia,Android,0
500196,28,2.41,360.23,5,1,5.0,0,1,Espana,Android,0
501452,22,0.3,48.05,16,3,6.8,0,1,Espana,Android,0
500171,12,3.67,197.23,19,1,7.9,1,1,Mexico,Android,0
500662,15,1.76,272.95,87,0,,0,0,Colombia,Android,1
503510,11,1.64,221.9,2,0,,1,0,Mexico,iOS,0
500026,4,0.49,319.7,25,0,,1,0,Chile,Android,0
502562,19,2.09,60.41,7,2,5.8,0,0,Chile,Android,1
501306,17,2.56,115.87,112,0,,1,0,Panama,Android,1
501199,23,3.61,482.48,54,0,,0,0,Colombia,iOS,1
503561,12,0.28,209.6,57,2,8.1,0,0,Colombia,iOS,0
501572,2,0.88,86.49,25,0,,0,0,Espana,iOS,0
504153,6,2.29,270.03,17,0,,0,0,Mexico,Android,0
501913,3,5.94,259.77,66,0,,0,0,Espana,Android,0
502995,38,2.55,421.54,66,3,5.9,0,0,Panama,Android,1
500286,6,2.35,187.94,34,0,,0,1,Mexico,iOS,0
503514,8,2.34,187.15,18,0,,1,1,Colombia,Android,0
503229,6,2.26,177.21,116,0,,0,0,Chile,Android,0
501277,9,1.76,89.53,12,0,,0,0,Espana,Android,1
502617,9,3.2,401.92,36,0,,1,0,Espana,Android,0
500813,10,2.16,135.04,43,3,5.9,0,0,Espana,iOS,1
501925,24,2.28,179.35,7,0,,1,0,Argentina,Android,0
501977,2,2.19,358.11,3,0,,1,0,Mexico,iOS,0
503740,12,5.45,213.26,69,1,7.6,0,0,Colombia,iOS,1
504269,6,1.04,242.77,100,2,5.3,0,0,Chile,Android,0
504149,12,1.08,452.05,11,0,,1,0,Mexico,Android,0
500420,20,2.32,107.48,35,0,,1,1,Colombia,Android,0
503884,8,1.85,253.33,27,0,,1,0,Mexico,Android,0
505557,5,5.0,1195.73,15,1,10.0,0,0,Mexico,iOS,0
503837,9,1.46,76.07,21,0,,0,0,Panama,iOS,0
504697,7,1.45,369.61,48,1,8.8,1,0,Peru,iOS,0
503362,10,6.23,150.96,6,0,,1,0,Mexico,iOS,0
505782,3,2.19,66.48,35,0,,0,0,Espana,Android,1
504185,1,9.2,729.86,86,1,5.9,0,0,Argentina,iOS,0
503153,9,0.42,360.08,25,2,4.9,1,0,Chile,Android,0
502685,13,5.12,57.4,118,0,,0,0,Espana,Android,0
505871,7,2.68,380.02,51,0,,0,0,Espana,Android,0
502236,9,2.32,183.93,93,0,,1,1,Argentina,iOS,0
504172,14,1.29,91.37,14,0,,0,1,Peru,Android,0
502800,13,1.42,37.83,7,0,,1,0,Peru,iOS,1
500009,2,4.13,18.91,47,1,7.0,0,0,Argentina,Android,0
503914,7,3.61,66.88,17,2,8.8,0,0,Republica Dominicana,Android,1
502351,2,1.29,93.68,32,1,5.5,0,0,Espana,iOS,0
500807,18,2.74,433.99,96,0,,0,0,Republica Dominicana,Android,1
500587,4,2.18,386.31,4,0,,1,1,Mexico,iOS,0
500334,12,1.57,486.38,7,0,,0,0,Colombia,iOS,0
504211,5,0.37,343.68,39,0,,0,0,Panama,Android,1
503185,10,3.09,25.5,33,0,,0,0,Mexico,Android,0
500220,13,1.69,291.48,3,0,,1,0,Mexico,Android,0
504176,13,4.85,70.04,41,1,7.1,0,0,Colombia,iOS,0
505975,13,0.85,113.38,11,0,,0,0,Peru,iOS,0
504340,6,2.83,68.17,66,0,,1,0,Mexico,iOS,0
504871,2,0.79,439.0,66,0,,1,0,Mexico,Android,1
502715,16,2.18,120.11,33,1,8.8,0,1,Espana,iOS,0
504756,13,1.11,242.35,13,0,,0,0,Espana,Android,0
503741,19,0.89,339.73,19,0,,1,0,Argentina,iOS,0
502734,21,2.03,331.72,68,0,,0,0,Mexico,Android,0
504691,17,2.16,362.44,15,0,,0,0,Argentina,Android,0
502130,15,3.96,151.22,25,0,,0,0,Chile,Android,0
505856,26,2.52,73.21,77,2,7.6,1,1,Colombia,Android,1
505319,37,1.31,56.27,32,2,8.2,0,0,Argentina,iOS,0
503287,19,0.3,247.65,31,0,,0,0,Mexico,iOS,0
505561,27,3.2,188.85,66,0,,0,0,Chile,Android,0
500996,18,1.38,307.52,49,1,6.2,0,0,Peru,Android,1
